Timestamp,Kafka Lag,Kafka Message Rate,Flink Records In,CPU,Mem,Long-Term Prediction,Short-Term Prediction,Aggregate Prediction,Parallelism,Lag Latency
2021-03-16T14:03:37,6715,2742.03466796875,3922.967041015625,0.07976702600717545,0.28909435868263245,NaN,NaN,2742.03466796875,0,6.1762919425964355
2021-03-16T14:03:57,8983,4065.19140625,5958.48779296875,0.08029381930828094,0.14913566410541534,NaN,NaN,4065.19140625,0,5.369777679443359
2021-03-16T14:04:17,13420,5552.88671875,8049.88134765625,0.08117707073688507,0.31703072786331177,NaN,NaN,5552.88671875,0,5.972912788391113
2021-03-16T14:04:37,17432,7109.86962890625,10182.8076171875,0.0797872319817543,0.23134112358093262,NaN,13149.0,13149.0,0,6.173429012298584
2021-03-16T14:04:57,44098,8104.095703125,10927.755859375,0.1238023191690445,0.3484092950820923,NaN,14587.0,14587.0,1,15.03870964050293
2021-03-16T14:05:17,53521,8151.8330078125,11918.658203125,0.07847592234611511,0.2748403251171112,NaN,14587.0,14587.0,1,16.015790939331055
2021-03-16T14:05:37,53642,8067.869140625,13466.3447265625,0.04562770947813988,0.24682897329330444,NaN,14587.0,14587.0,4,13.268293380737305
2021-03-16T14:05:57,43602,7722.9658203125,14183.8623046875,0.031010378152132034,0.198847234249115,NaN,14587.0,14587.0,4,9.77296257019043
2021-03-16T14:06:17,33005,7153.46337890625,14059.0732421875,0.029002701863646507,0.2918146848678589,NaN,14587.0,14587.0,4,7.230795383453369
2021-03-16T14:06:37,25841,6414.17578125,13366.078125,0.030162401497364044,0.15222983062267303,NaN,14587.0,14587.0,4,5.799473762512207
2021-03-16T14:06:57,24807,5731.44482421875,14482.8837890625,0.025012800469994545,0.21703846752643585,NaN,14587.0,14587.0,4,4.737642288208008
2021-03-16T14:07:17,22698,5115.6552734375,13173.5478515625,0.025505924597382545,0.28134018182754517,NaN,4077.0,4077.0,4,4.7302422523498535
2021-03-16T14:07:37,39130,4649.02099609375,10973.7333984375,0.087129607796669,0.23111386597156525,NaN,3220.0,3220.0,4,10.139302253723145
2021-03-16T14:07:57,41659,4258.6611328125,11830.94140625,0.03598213940858841,0.24252639710903168,NaN,3331.0,3331.0,4,9.389446258544922
2021-03-16T14:08:17,41659,3951.423583984375,11598.2333984375,0.026810452342033386,0.26460257172584534,NaN,3360.0,3360.0,4,9.385595321655273
2021-03-16T14:08:37,2005,3699.912109375,11038.2939453125,0.022106559947133064,0.19504134356975555,NaN,2987.0,2987.0,3,0.47185564041137695
2021-03-16T14:08:57,2005,3519.332763671875,10265.646484375,0.020119505003094673,0.18005342781543732,NaN,2529.0,2529.0,3,0.5115136504173279
2021-03-16T14:09:17,150,3381.6689453125,9316.1279296875,0.023391732946038246,0.26209473609924316,NaN,2688.0,2688.0,3,0.04316576570272446
2021-03-16T14:09:37,108,3328.739013671875,8902.7734375,0.02020656317472458,0.24483637511730194,NaN,3580.0,3580.0,3,0.03291912376880646
2021-03-16T14:09:57,152,3273.756591796875,6956.4345703125,0.02129828743636608,0.2382820099592209,NaN,3580.0,3580.0,3,0.0651232898235321
2021-03-16T14:10:17,4313,3258.434814453125,6498.0244140625,0.07144239544868469,0.281430721282959,NaN,3580.0,3580.0,3,2.030768394470215
2021-03-16T14:10:37,4313,3274.58251953125,6663.97021484375,0.03378883749246597,0.4411740005016327,NaN,3266.0,3266.0,3,1.9621052742004395
2021-03-16T14:10:57,4313,3328.756591796875,6698.607421875,0.03344280272722244,0.23990032076835632,NaN,3266.0,3266.0,2,1.9618796110153198
2021-03-16T14:11:17,156,3423.487060546875,6923.83984375,0.03484990820288658,0.2534621059894562,NaN,3266.0,3266.0,2,0.06849685311317444
2021-03-16T14:11:37,174,3580.6259765625,7178.5380859375,0.0338415764272213,0.27679121494293213,NaN,3266.0,3266.0,2,0.07419488579034805
2021-03-16T14:11:57,166,3771.904296875,7501.23388671875,0.04491294547915459,0.2145300656557083,NaN,3266.0,3266.0,2,0.06779293715953827
2021-03-16T14:12:17,295,3996.652099609375,7963.19140625,0.03871707618236542,0.16704896092414856,NaN,3266.0,3266.0,2,0.11358116567134857
2021-03-16T14:12:37,298,4304.11328125,8606.921875,0.04858778417110443,0.20728501677513123,NaN,3266.0,3266.0,2,0.10597820580005646
2021-03-16T14:12:57,295,4653.70458984375,9268.138671875,0.04849205166101456,0.2672600746154785,NaN,5501.0,5501.0,2,0.09760919958353043
2021-03-16T14:13:17,373,5053.3564453125,10090.7998046875,0.05448131263256073,0.2779899537563324,NaN,5691.0,5691.0,2,0.11317914724349976
2021-03-16T14:13:37,374,5496.21728515625,10976.34765625,0.05724874511361122,0.20637623965740204,NaN,5691.0,5691.0,2,0.10432137548923492
2021-03-16T14:13:57,436,6016.3740234375,12009.03515625,0.08361752331256866,0.20976434648036957,NaN,5691.0,5691.0,2,0.11116188764572144
2021-03-16T14:14:17,487,6553.7998046875,13097.0869140625,0.06675305962562561,0.2758781909942627,NaN,5691.0,5691.0,2,0.11377543210983276
2021-03-16T14:14:37,500,7210.86962890625,14386.634765625,0.07313673198223114,0.2018689513206482,NaN,5691.0,5691.0,2,0.10631202161312103
2021-03-16T14:14:57,557,7856.22607421875,15718.2177734375,0.07804485410451889,0.19037409126758575,NaN,5691.0,5691.0,2,0.10826040804386139
2021-03-16T14:15:17,1322,8646.11328125,16929.390625,0.07647072523832321,0.22175538539886475,NaN,5691.0,5691.0,2,0.24092990159988403
2021-03-16T14:15:37,5113,9471.3916015625,17930.95703125,0.07722768187522888,0.23144376277923584,NaN,11138.0,11138.0,2,0.8936377763748169
2021-03-16T14:15:57,11067,10264.9912109375,18208.251953125,0.0745961144566536,0.1914289891719818,NaN,11763.0,11763.0,2,1.9648994207382202
2021-03-16T14:16:17,16518,10860.5830078125,18541.73046875,0.07495603710412979,0.26616987586021423,NaN,12496.0,12496.0,2,2.934311866760254
2021-03-16T14:16:37,23790,11363.921875,18713.0,0.07409774512052536,0.23740077018737793,NaN,13459.0,13459.0,2,4.263382911682129
2021-03-16T14:16:57,32786,11686.9560546875,18475.208984375,0.07421181350946426,0.296693354845047,NaN,14165.0,14165.0,2,6.075889587402344
2021-03-16T14:17:17,58234,11842.5830078125,16268.818359375,0.050845030695199966,0.32229113578796387,NaN,14121.0,14121.0,2,13.203641891479492
2021-03-16T14:17:37,59458,11806.7216796875,15245.369140625,0.0859295129776001,0.4750538766384125,NaN,14121.0,14121.0,2,14.89010238647461
2021-03-16T14:17:57,81348,11773.078125,14263.3681640625,0.08200455456972122,0.27553287148475647,NaN,14121.0,14121.0,1,22.581928253173828
2021-03-16T14:18:17,95014,11715.521484375,13212.439453125,0.08114256709814072,0.41382041573524475,NaN,14121.0,14121.0,1,29.697956085205078
2021-03-16T14:18:37,109183,11606.19140625,11991.4638671875,0.08097165822982788,0.28126922249794006,NaN,14121.0,14121.0,1,39.654335021972656
2021-03-16T14:18:57,123233,11580.2958984375,10563.15625,0.08251075446605682,0.41099730134010315,NaN,14121.0,14121.0,1,54.9706916809082
2021-03-16T14:19:17,136464,11464.7568359375,11981.5908203125,0.08248987793922424,0.27675703167915344,NaN,14121.0,14121.0,1,49.25517654418945
2021-03-16T14:19:37,150444,11474.03515625,12087.443359375,0.08491281419992447,0.4307432770729065,NaN,11206.0,11206.0,1,53.56240463256836
2021-03-16T14:19:57,181870,11450.3916015625,10948.9033203125,0.09104742854833603,0.45748260617256165,NaN,11206.0,11206.0,1,75.93913269042969
2021-03-16T14:20:17,188810,11372.705078125,11140.4716796875,0.08259324729442596,0.25861066579818726,NaN,11489.0,11489.0,1,76.3065414428711
2021-03-16T14:20:37,197951,11328.455078125,11525.8798828125,0.05698559060692787,0.37205031514167786,NaN,11397.0,11397.0,2,75.51385498046875
2021-03-16T14:20:57,200432,11377.76953125,11895.5029296875,0.05566243827342987,0.3457835614681244,NaN,11187.0,11187.0,2,72.84911346435547
2021-03-16T14:21:17,218078,11331.716796875,12151.5224609375,0.05079793184995651,0.2681271433830261,NaN,11187.0,11187.0,2,76.39923095703125
2021-03-16T14:21:37,230130,11360.123046875,12199.1513671875,0.05744912475347519,0.2049291431903839,NaN,11188.0,11188.0,2,80.23786163330078
2021-03-16T14:21:57,238443,11287.708984375,13837.48828125,0.056444354355335236,0.30469903349876404,NaN,11188.0,11188.0,2,67.7651596069336
2021-03-16T14:22:17,260157,11311.6767578125,14012.2001953125,0.058183904737234116,0.2546907961368561,NaN,11413.0,11413.0,2,72.5780258178711
2021-03-16T14:22:37,247757,11268.271484375,12670.8955078125,0.09236641228199005,0.35875505208969116,NaN,11413.0,11413.0,2,80.89099884033203
2021-03-16T14:22:57,278039,11221.6982421875,13322.0849609375,0.06545092165470123,0.20241965353488922,NaN,11180.0,11180.0,2,83.61766052246094
2021-03-16T14:23:17,278234,11223.599609375,15036.732421875,0.041087470948696136,0.25342074036598206,NaN,11085.0,11085.0,6,69.2043228149414
2021-03-16T14:23:37,266158,11102.021484375,17418.736328125,0.04334314167499542,0.26002150774002075,NaN,11085.0,11085.0,6,52.519065856933594
2021-03-16T14:23:57,266696,11090.4931640625,19246.044921875,0.037121955305337906,0.2835870385169983,NaN,11085.0,11085.0,6,45.276458740234375
2021-03-16T14:24:17,253443,10884.3662109375,20552.03125,0.03901122137904167,0.29104211926460266,NaN,11085.0,11085.0,6,38.694480895996094
2021-03-16T14:24:37,248854,10521.970703125,23610.71875,0.03577704727649689,0.253580242395401,NaN,11085.0,11085.0,6,30.613842010498047
