Timestamp,Kafka Lag,Kafka Message Rate,Flink Records In,CPU,Mem,Long-Term Prediction,Short-Term Prediction,Aggregate Prediction,Parallelism,Lag Latency
2021-03-17T09:33:46,34270,8085.23974609375,9716.447265625,0.07848101109266281,0.18111371994018555,NaN,NaN,8085.23974609375,0,16.114864349365234
2021-03-17T09:34:06,69915,9532.50390625,10262.8203125,0.11818645149469376,0.14487415552139282,NaN,17926.0,17926.0,1,33.304203033447266
2021-03-17T09:34:26,72115,9819.4521484375,10436.1435546875,0.086729496717453,0.17643551528453827,NaN,16635.0,16635.0,1,34.05760192871094
2021-03-17T09:34:46,80632,9923.330078125,10800.3623046875,0.05638034641742706,0.25942325592041016,NaN,16635.0,16635.0,2,36.24999237060547
2021-03-17T09:35:06,80632,9667.80859375,11094.0966796875,0.0560428686439991,0.18943534791469574,NaN,16635.0,16635.0,2,34.152339935302734
2021-03-17T09:35:26,89230,9161.861328125,11372.2734375,0.05690968036651611,0.2809363901615143,NaN,16635.0,16635.0,2,35.162506103515625
2021-03-17T09:35:46,95589,8440.1650390625,11807.7373046875,0.05657018721103668,0.3574216067790985,NaN,16635.0,16635.0,2,33.84852981567383
2021-03-17T09:36:06,92343,7678.66064453125,13550.615234375,0.0594065859913826,0.2953571677207947,NaN,16635.0,16635.0,2,25.156055450439453
2021-03-17T09:36:26,100685,6987.22607421875,13803.095703125,0.053693994879722595,0.23315370082855225,NaN,16635.0,16635.0,2,25.469133377075195
2021-03-17T09:36:46,99593,6406.3564453125,13851.8525390625,0.054090023040771484,0.18135610222816467,NaN,4905.0,4905.0,2,24.065166473388672
2021-03-17T09:37:06,86395,5913.15673828125,13193.7822265625,0.036022379994392395,0.16030055284500122,NaN,4694.0,4694.0,2,21.607358932495117
2021-03-17T09:37:26,89568,5470.77392578125,12112.3916015625,0.03813418373465538,0.3126471936702728,NaN,5152.0,5152.0,2,24.486186981201172
2021-03-17T09:37:46,82529,5095.3828125,11068.3916015625,0.04031618312001228,0.3168085217475891,NaN,4767.0,4767.0,2,24.90407371520996
2021-03-17T09:38:06,82513,4758.47802734375,9969.1044921875,0.03260315954685211,0.3036746382713318,NaN,3883.0,3883.0,2,28.10914421081543
2021-03-17T09:38:26,168143,4496.9306640625,8630.275390625,0.10793211311101913,0.24518759548664093,NaN,3094.0,3094.0,2,68.9833755493164
2021-03-17T09:38:46,159302,4258.67822265625,8838.310546875,0.07008415460586548,0.2926083207130432,NaN,3037.0,3037.0,2,61.48115921020508
2021-03-17T09:39:06,159302,4061.21728515625,10972.8427734375,0.06002772971987724,0.20390132069587708,NaN,3911.0,3911.0,3,44.159156799316406
2021-03-17T09:39:26,138572,3873.608642578125,13140.369140625,0.0602325014770031,0.20067688822746277,NaN,3911.0,3911.0,3,29.450439453125
2021-03-17T09:39:46,111728,3726.434814453125,14294.404296875,0.047405753284692764,0.22664715349674225,NaN,2904.0,2904.0,3,20.947343826293945
2021-03-17T09:40:06,91838,3579.03466796875,15136.80078125,0.044459789991378784,0.25162649154663086,NaN,2904.0,2904.0,3,15.773750305175781
2021-03-17T09:40:26,48657,3464.660888671875,16208.662109375,0.023531366139650345,0.30695345997810364,NaN,2404.0,2404.0,3,7.579350471496582
2021-03-17T09:40:46,48657,3369.22607421875,14607.49609375,0.024123208597302437,0.23259222507476807,NaN,2404.0,2404.0,3,8.59620475769043
2021-03-17T09:41:06,30302,3288.78271484375,12260.0263671875,0.028076712042093277,0.2392730861902237,NaN,3411.0,3411.0,3,6.685622692108154
2021-03-17T09:41:26,25194,3234.2783203125,10083.2783203125,0.022634992375969887,0.24931712448596954,NaN,3411.0,3411.0,3,7.192473411560059
2021-03-17T09:41:46,16546,3211.512939453125,8313.9931640625,0.03831985965371132,0.2929135262966156,NaN,3411.0,3411.0,3,6.159746170043945
2021-03-17T09:42:06,63551,3216.13037109375,7757.79296875,0.027853243052959442,0.23502883315086365,NaN,3411.0,3411.0,3,26.121103286743164
2021-03-17T09:42:26,63551,3265.96533203125,8143.85302734375,0.08379767835140228,0.806398868560791,NaN,3411.0,3411.0,3,24.533714294433594
2021-03-17T09:42:46,30806,3299.199951171875,8518.2802734375,0.05087319761514664,0.4037354588508606,NaN,3411.0,3411.0,3,11.20573616027832
2021-03-17T09:43:06,30806,3407.31298828125,8597.1943359375,0.053363680839538574,0.296257346868515,NaN,3411.0,3411.0,1,11.209728240966797
2021-03-17T09:43:26,359,3488.208740234375,8338.755859375,0.04951995983719826,0.19353145360946655,NaN,3947.0,3947.0,1,0.1378108710050583
2021-03-17T09:43:46,423,3634.8173828125,9188.130859375,0.0714285746216774,0.15593381226062775,NaN,3914.0,3914.0,1,0.14391130208969116
2021-03-17T09:44:06,423,3733.434814453125,8599.634765625,0.05441660434007645,0.4003346562385559,NaN,3914.0,3914.0,1,0.16002628207206726
