Timestamp,Kafka Lag,Kafka Message Rate,Flink Records In,CPU,Mem,Long-Term Prediction,Short-Term Prediction,Aggregate Prediction,Parallelism,Lag Latency
2021-03-17T12:03:17,16086,3017.63427734375,1244.017333984375,0.029733164235949516,0.3854016959667206,NaN,NaN,3017.63427734375,0,127.20022583007812
2021-03-17T12:03:37,36974,4469.63916015625,1528.482421875,0.10410819202661514,0.45512643456459045,NaN,NaN,4469.63916015625,1,277.8238830566406
2021-03-17T12:03:57,66367,6126.33984375,3442.32421875,0.08316916972398758,0.1955464780330658,NaN,NaN,6126.33984375,1,148.48446655273438
2021-03-17T12:04:17,66374,8052.14013671875,8160.486328125,0.04121238738298416,0.25544077157974243,NaN,10975.0,10975.0,8,41.31930160522461
2021-03-17T12:04:37,68046,9687.890625,12747.9873046875,0.0407363623380661,0.21950827538967133,NaN,12593.0,12593.0,8,23.114974975585938
2021-03-17T12:04:57,56683,10220.1728515625,16939.56640625,0.03891025111079216,0.2688051760196686,NaN,15837.0,15837.0,8,12.757930755615234
2021-03-17T12:05:17,56915,10403.6083984375,19695.328125,0.03274378925561905,0.1831408441066742,NaN,15306.0,15306.0,8,10.30040168762207
2021-03-17T12:05:37,43587,10337.4541015625,22915.88671875,0.028173187747597694,0.2646055519580841,NaN,15306.0,15306.0,8,6.294760704040527
2021-03-17T12:05:57,41250,9899.9833984375,24046.0,0.027249595150351524,0.22842828929424286,NaN,15306.0,15306.0,8,5.45380973815918
2021-03-17T12:06:17,39011,9174.56640625,22500.443359375,0.02668067067861557,0.2534221410751343,NaN,15306.0,15306.0,8,5.489464282989502
2021-03-17T12:06:37,33465,8392.935546875,20658.0078125,0.025670038536190987,0.2643812298774719,NaN,15306.0,15306.0,8,5.121143341064453
2021-03-17T12:06:57,35149,7602.1630859375,18441.16796875,0.05882807448506355,0.23115640878677368,NaN,15306.0,15306.0,8,6.062991142272949
2021-03-17T12:07:17,35149,6991.53515625,18560.6953125,0.02218327485024929,0.22005514800548553,NaN,15306.0,15306.0,8,5.80136775970459
2021-03-17T12:07:37,35149,6396.5888671875,17001.6796875,0.018084488809108734,0.20549502968788147,NaN,4412.0,4412.0,8,6.330249786376953
2021-03-17T12:07:57,11078,5948.3916015625,15591.154296875,0.023820707574486732,0.2669897675514221,NaN,5493.0,5493.0,8,2.1881396770477295
2021-03-17T12:08:17,11078,5531.5546875,14255.455078125,0.023731360211968422,0.22945384681224823,NaN,5777.0,5777.0,5,2.4098801612854004
2021-03-17T12:08:37,10323,5208.712890625,12482.2744140625,0.020152835175395012,0.28671643137931824,NaN,5068.0,5068.0,5,2.6446499824523926
2021-03-17T12:08:57,8584,4874.40283203125,12012.7568359375,0.024849342182278633,0.22381962835788727,NaN,4170.0,4170.0,5,2.25795316696167
2021-03-17T12:09:17,8584,4612.41259765625,10314.3740234375,0.018642231822013855,0.20985814929008484,NaN,3334.0,3334.0,5,2.7437009811401367
2021-03-17T12:09:37,7592,4344.7587890625,9914.8779296875,0.020459070801734924,0.23356452584266663,NaN,3298.0,3298.0,5,2.5015106201171875
2021-03-17T12:09:57,5533,4163.5390625,9489.4521484375,0.02018708363175392,0.26026076078414917,NaN,3788.0,3788.0,5,1.9059607982635498
2021-03-17T12:10:17,4904,3985.295654296875,8249.5869140625,0.017148615792393684,0.21977192163467407,NaN,3788.0,3788.0,5,2.0301642417907715
2021-03-17T12:10:37,30388,3815.121826171875,7117.86767578125,0.007593056187033653,0.2667962312698364,NaN,2852.0,2852.0,5,15.326871871948242
2021-03-17T12:10:57,30388,3667.76513671875,6148.56982421875,0.03025680221617222,0.3485214412212372,NaN,2852.0,2852.0,5,18.732059478759766
2021-03-17T12:11:17,29880,3561.50439453125,5200.52392578125,0.032101910561323166,0.3212614059448242,NaN,2472.0,2472.0,1,23.454015731811523
2021-03-17T12:11:37,29880,3469.68701171875,4408.32666015625,0.030040733516216278,0.31591343879699707,NaN,2472.0,2472.0,1,29.959697723388672
2021-03-17T12:11:57,29380,3381.565185546875,3228.0390625,0.031345564872026443,0.29252108931541443,NaN,2472.0,2472.0,1,48.0667610168457
2021-03-17T12:12:17,35356,3293.095703125,3601.4609375,0.030503304675221443,0.2701966166496277,NaN,2550.0,2550.0,1,47.52390670776367
2021-03-17T12:12:37,35356,3251.50439453125,3666.339111328125,0.03024142235517502,0.2634686827659607,NaN,3943.0,3943.0,1,45.805484771728516
2021-03-17T12:12:57,35356,3216.565185546875,3696.617431640625,0.03478040173649788,0.25841981172561646,NaN,3943.0,3943.0,1,44.90177917480469
2021-03-17T12:13:17,30568,3196.286865234375,3703.6435546875,0.03127383813261986,0.25567591190338135,NaN,3943.0,3943.0,1,38.55299377441406
