Timestamp,Kafka Lag,Kafka Message Rate,Flink Records In,CPU,Mem,Long-Term Prediction,Short-Term Prediction,Aggregate Prediction,Parallelism,Lag Latency
2021-03-15T10:06:43,312,2900.09716796875,5796.826171875,0.10462163388729095,0.33312487602233887,NaN,NaN,2900.09716796875,0,0.08074946701526642
2021-03-15T10:07:03,312,3117.486083984375,6196.06103515625,0.12597066164016724,0.1876695156097412,NaN,NaN,3117.486083984375,1,0.07568997144699097
2021-03-15T10:07:23,381,3362.51708984375,6722.0,0.12119675427675247,0.150265172123909,NaN,NaN,3362.51708984375,1,0.08503212779760361
2021-03-15T10:07:43,465,3638.509033203125,7241.70458984375,0.12797167897224426,0.17597828805446625,NaN,NaN,3638.509033203125,1,0.09647366404533386
2021-03-15T10:08:03,471,3963.277587890625,7918.51318359375,0.14814814925193787,0.3350277245044708,NaN,NaN,3963.277587890625,1,0.08925150334835052
2021-03-15T10:08:23,504,4318.4423828125,8582.6953125,0.17542973160743713,0.28226935863494873,NaN,NaN,4318.4423828125,1,0.08826959878206253
2021-03-15T10:08:43,520,4717.84716796875,9308.0263671875,0.1593099981546402,0.342475563287735,NaN,NaN,4717.84716796875,1,0.0841817706823349
2021-03-15T10:09:03,1809,5143.23046875,9943.2001953125,0.15687276422977448,0.11667287349700928,NaN,6010.0,6010.0,1,0.2760404348373413
2021-03-15T10:09:23,3297,5611.16845703125,10494.8525390625,0.15376782417297363,0.16988928616046906,NaN,6314.0,6314.0,1,0.48211929202079773
2021-03-15T10:09:43,5743,6100.9345703125,10886.208984375,0.155251145362854,0.2210002988576889,NaN,6862.0,6862.0,1,0.8232009410858154
2021-03-15T10:10:03,8838,6553.150390625,11070.2265625,0.15043345093727112,0.21810683608055115,NaN,6862.0,6862.0,1,1.2709548473358154
2021-03-15T10:10:23,13292,6948.29345703125,11129.6953125,0.15396341681480408,0.2411888688802719,NaN,6862.0,6862.0,1,1.939875602722168
2021-03-15T10:10:43,32861,7249.35791015625,9660.3916015625,0.24746963381767273,0.17417195439338684,NaN,6862.0,6862.0,1,5.9542694091796875
